items,support,ordered_statistics,length
"frozenset({'환상', '월드', '롯데', '나라'})",0.00010049770290964777,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'환상', '월드', '롯데', '나라'}), confidence=0.00010049770290964777, lift=1.0), OrderedStatistic(items_base=frozenset({'나라'}), items_add=frozenset({'월드', '롯데', '환상'}), confidence=0.15789473684210525, lift=1534.5899632802937), OrderedStatistic(items_base=frozenset({'롯데'}), items_add=frozenset({'월드', '환상', '나라'}), confidence=0.03436988543371522, lift=334.04331442926195), OrderedStatistic(items_base=frozenset({'월드'}), items_add=frozenset({'롯데', '환상', '나라'}), confidence=0.03198781416603198, lift=318.2939832444783), OrderedStatistic(items_base=frozenset({'환상'}), items_add=frozenset({'월드', '롯데', '나라'}), confidence=0.1377049180327869, lift=1278.88087431694), OrderedStatistic(items_base=frozenset({'롯데', '나라'}), items_add=frozenset({'월드', '환상'}), confidence=0.9333333333333333, lift=8864.969696969698), OrderedStatistic(items_base=frozenset({'월드', '나라'}), items_add=frozenset({'롯데', '환상'}), confidence=0.9130434782608695, lift=8873.933265925176), OrderedStatistic(items_base=frozenset({'환상', '나라'}), items_add=frozenset({'월드', '롯데'}), confidence=0.2545454545454545, lift=105.74516537140791), OrderedStatistic(items_base=frozenset({'월드', '롯데'}), items_add=frozenset({'환상', '나라'}), confidence=0.041749502982107355, lift=105.74516537140791), OrderedStatistic(items_base=frozenset({'환상', '롯데'}), items_add=frozenset({'월드', '나라'}), confidence=0.9767441860465116, lift=8873.933265925176), OrderedStatistic(items_base=frozenset({'월드', '환상'}), items_add=frozenset({'롯데', '나라'}), confidence=0.9545454545454545, lift=8864.969696969696), OrderedStatistic(items_base=frozenset({'월드', '롯데', '나라'}), items_add=frozenset({'환상'}), confidence=0.9333333333333333, lift=1278.88087431694), OrderedStatistic(items_base=frozenset({'환상', '롯데', '나라'}), items_add=frozenset({'월드'}), confidence=1.0, lift=318.2939832444783), OrderedStatistic(items_base=frozenset({'월드', '환상', '나라'}), items_add=frozenset({'롯데'}), confidence=0.9767441860465116, lift=334.04331442926195), OrderedStatistic(items_base=frozenset({'환상', '월드', '롯데'}), items_add=frozenset({'나라'}), confidence=0.9767441860465116, lift=1534.5899632802937)]",4
"frozenset({'풀', '남산', '예약', '제'})",0.0001052833078101072,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'풀', '남산', '예약', '제'}), confidence=0.0001052833078101072, lift=1.0), OrderedStatistic(items_base=frozenset({'남산'}), items_add=frozenset({'풀', '예약', '제'}), confidence=0.24175824175824176, lift=2296.263736263736), OrderedStatistic(items_base=frozenset({'예약'}), items_add=frozenset({'풀', '남산', '제'}), confidence=0.009081527347781218, lift=86.25799793601651), OrderedStatistic(items_base=frozenset({'제'}), items_add=frozenset({'풀', '남산', '예약'}), confidence=0.028852459016393443, lift=215.32177985948476), OrderedStatistic(items_base=frozenset({'풀'}), items_add=frozenset({'남산', '예약', '제'}), confidence=0.0294314381270903, lift=279.54515050167225), OrderedStatistic(items_base=frozenset({'남산', '예약'}), items_add=frozenset({'풀', '제'}), confidence=0.7096774193548387, lift=5815.458570524985), OrderedStatistic(items_base=frozenset({'남산', '제'}), items_add=frozenset({'풀', '예약'}), confidence=1.0, lift=4859.53488372093), OrderedStatistic(items_base=frozenset({'풀', '남산'}), items_add=frozenset({'예약', '제'}), confidence=0.5432098765432098, lift=2609.405420746417), OrderedStatistic(items_base=frozenset({'예약', '제'}), items_add=frozenset({'풀', '남산'}), confidence=0.5057471264367815, lift=2609.4054207464164), OrderedStatistic(items_base=frozenset({'풀', '예약'}), items_add=frozenset({'남산', '제'}), confidence=0.5116279069767442, lift=4859.53488372093), OrderedStatistic(items_base=frozenset({'풀', '제'}), items_add=frozenset({'남산', '예약'}), confidence=0.8627450980392157, lift=5815.458570524985), OrderedStatistic(items_base=frozenset({'남산', '예약', '제'}), items_add=frozenset({'풀'}), confidence=1.0, lift=279.54515050167225), OrderedStatistic(items_base=frozenset({'풀', '남산', '예약'}), items_add=frozenset({'제'}), confidence=0.7857142857142857, lift=215.32177985948476), OrderedStatistic(items_base=frozenset({'풀', '남산', '제'}), items_add=frozenset({'예약'}), confidence=1.0, lift=86.25799793601651), OrderedStatistic(items_base=frozenset({'풀', '예약', '제'}), items_add=frozenset({'남산'}), confidence=1.0, lift=2296.2637362637365)]",4
"frozenset({'프리미어', '남산', '예약', '제'})",0.0001052833078101072,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'프리미어', '남산', '예약', '제'}), confidence=0.0001052833078101072, lift=1.0), OrderedStatistic(items_base=frozenset({'남산'}), items_add=frozenset({'프리미어', '예약', '제'}), confidence=0.24175824175824176, lift=2296.263736263736), OrderedStatistic(items_base=frozenset({'예약'}), items_add=frozenset({'프리미어', '남산', '제'}), confidence=0.009081527347781218, lift=86.25799793601651), OrderedStatistic(items_base=frozenset({'제'}), items_add=frozenset({'프리미어', '남산', '예약'}), confidence=0.028852459016393443, lift=197.6724536414942), OrderedStatistic(items_base=frozenset({'프리미어'}), items_add=frozenset({'남산', '예약', '제'}), confidence=0.3308270676691729, lift=3142.2556390977443), OrderedStatistic(items_base=frozenset({'남산', '예약'}), items_add=frozenset({'프리미어', '제'}), confidence=0.7096774193548387, lift=6740.645161290323), OrderedStatistic(items_base=frozenset({'남산', '제'}), items_add=frozenset({'프리미어', '예약'}), confidence=1.0, lift=6429.538461538462), OrderedStatistic(items_base=frozenset({'프리미어', '남산'}), items_add=frozenset({'예약', '제'}), confidence=0.5116279069767442, lift=2457.69580326116), OrderedStatistic(items_base=frozenset({'예약', '제'}), items_add=frozenset({'프리미어', '남산'}), confidence=0.5057471264367815, lift=2457.6958032611597), OrderedStatistic(items_base=frozenset({'프리미어', '예약'}), items_add=frozenset({'남산', '제'}), confidence=0.676923076923077, lift=6429.538461538462), OrderedStatistic(items_base=frozenset({'프리미어', '제'}), items_add=frozenset({'남산', '예약'}), confidence=1.0, lift=6740.645161290322), OrderedStatistic(items_base=frozenset({'남산', '예약', '제'}), items_add=frozenset({'프리미어'}), confidence=1.0, lift=3142.2556390977443), OrderedStatistic(items_base=frozenset({'프리미어', '남산', '예약'}), items_add=frozenset({'제'}), confidence=0.721311475409836, lift=197.6724536414942), OrderedStatistic(items_base=frozenset({'프리미어', '남산', '제'}), items_add=frozenset({'예약'}), confidence=1.0, lift=86.25799793601651), OrderedStatistic(items_base=frozenset({'프리미어', '예약', '제'}), items_add=frozenset({'남산'}), confidence=1.0, lift=2296.2637362637365)]",4
"frozenset({'프리미어', '풀', '남산', '예약'})",0.0001339969372128637,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'프리미어', '풀', '남산', '예약'}), confidence=0.0001339969372128637, lift=1.0), OrderedStatistic(items_base=frozenset({'남산'}), items_add=frozenset({'프리미어', '풀', '예약'}), confidence=0.3076923076923077, lift=2255.9784075573552), OrderedStatistic(items_base=frozenset({'예약'}), items_add=frozenset({'프리미어', '풀', '남산'}), confidence=0.011558307533539732, lift=60.380598555211556), OrderedStatistic(items_base=frozenset({'풀'}), items_add=frozenset({'프리미어', '남산', '예약'}), confidence=0.03745819397993311, lift=256.6316135753056), OrderedStatistic(items_base=frozenset({'프리미어'}), items_add=frozenset({'풀', '남산', '예약'}), confidence=0.4210526315789474, lift=3142.2556390977447), OrderedStatistic(items_base=frozenset({'남산', '예약'}), items_add=frozenset({'프리미어', '풀'}), confidence=0.9032258064516129, lift=4389.257314328582), OrderedStatistic(items_base=frozenset({'풀', '남산'}), items_add=frozenset({'프리미어', '예약'}), confidence=0.691358024691358, lift=4445.113010446344), OrderedStatistic(items_base=frozenset({'프리미어', '남산'}), items_add=frozenset({'풀', '예약'}), confidence=0.6511627906976744, lift=3164.348296376419), OrderedStatistic(items_base=frozenset({'풀', '예약'}), items_add=frozenset({'프리미어', '남산'}), confidence=0.6511627906976744, lift=3164.348296376419), OrderedStatistic(items_base=frozenset({'프리미어', '예약'}), items_add=frozenset({'풀', '남산'}), confidence=0.8615384615384616, lift=4445.113010446344), OrderedStatistic(items_base=frozenset({'프리미어', '풀'}), items_add=frozenset({'남산', '예약'}), confidence=0.6511627906976744, lift=4389.257314328582), OrderedStatistic(items_base=frozenset({'풀', '남산', '예약'}), items_add=frozenset({'프리미어'}), confidence=1.0, lift=3142.2556390977443), OrderedStatistic(items_base=frozenset({'프리미어', '남산', '예약'}), items_add=frozenset({'풀'}), confidence=0.9180327868852459, lift=256.63161357530566), OrderedStatistic(items_base=frozenset({'프리미어', '풀', '남산'}), items_add=frozenset({'예약'}), confidence=0.7, lift=60.380598555211556), OrderedStatistic(items_base=frozenset({'프리미어', '풀', '예약'}), items_add=frozenset({'남산'}), confidence=0.9824561403508772, lift=2255.9784075573552)]",4
"frozenset({'프리미어', '풀', '남산', '제'})",0.0001052833078101072,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'프리미어', '풀', '남산', '제'}), confidence=0.0001052833078101072, lift=1.0), OrderedStatistic(items_base=frozenset({'남산'}), items_add=frozenset({'프리미어', '풀', '제'}), confidence=0.24175824175824176, lift=2296.263736263736), OrderedStatistic(items_base=frozenset({'제'}), items_add=frozenset({'프리미어', '풀', '남산'}), confidence=0.028852459016393443, lift=150.72524590163934), OrderedStatistic(items_base=frozenset({'풀'}), items_add=frozenset({'프리미어', '남산', '제'}), confidence=0.0294314381270903, lift=279.54515050167225), OrderedStatistic(items_base=frozenset({'프리미어'}), items_add=frozenset({'풀', '남산', '제'}), confidence=0.3308270676691729, lift=3142.2556390977443), OrderedStatistic(items_base=frozenset({'남산', '제'}), items_add=frozenset({'프리미어', '풀'}), confidence=1.0, lift=4859.53488372093), OrderedStatistic(items_base=frozenset({'풀', '남산'}), items_add=frozenset({'프리미어', '제'}), confidence=0.5432098765432098, lift=5159.506172839506), OrderedStatistic(items_base=frozenset({'프리미어', '남산'}), items_add=frozenset({'풀', '제'}), confidence=0.5116279069767442, lift=4192.539899680803), OrderedStatistic(items_base=frozenset({'풀', '제'}), items_add=frozenset({'프리미어', '남산'}), confidence=0.8627450980392157, lift=4192.539899680803), OrderedStatistic(items_base=frozenset({'프리미어', '제'}), items_add=frozenset({'풀', '남산'}), confidence=1.0, lift=5159.506172839506), OrderedStatistic(items_base=frozenset({'프리미어', '풀'}), items_add=frozenset({'남산', '제'}), confidence=0.5116279069767442, lift=4859.53488372093), OrderedStatistic(items_base=frozenset({'풀', '남산', '제'}), items_add=frozenset({'프리미어'}), confidence=1.0, lift=3142.2556390977443), OrderedStatistic(items_base=frozenset({'프리미어', '남산', '제'}), items_add=frozenset({'풀'}), confidence=1.0, lift=279.54515050167225), OrderedStatistic(items_base=frozenset({'프리미어', '풀', '남산'}), items_add=frozenset({'제'}), confidence=0.5499999999999999, lift=150.7252459016393), OrderedStatistic(items_base=frozenset({'프리미어', '풀', '제'}), items_add=frozenset({'남산'}), confidence=1.0, lift=2296.2637362637365)]",4
"frozenset({'알라', '앤', '다인', '메종'})",0.00020099540581929555,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'알라', '앤', '다인', '메종'}), confidence=0.00020099540581929555, lift=1.0), OrderedStatistic(items_base=frozenset({'다인'}), items_add=frozenset({'앤', '메종', '알라'}), confidence=0.6885245901639343, lift=2966.476254858881), OrderedStatistic(items_base=frozenset({'메종'}), items_add=frozenset({'앤', '다인', '알라'}), confidence=0.5384615384615384, lift=2472.8994082840236), OrderedStatistic(items_base=frozenset({'알라'}), items_add=frozenset({'앤', '다인', '메종'}), confidence=0.6363636363636364, lift=3056.8861024033436), OrderedStatistic(items_base=frozenset({'앤'}), items_add=frozenset({'다인', '알라', '메종'}), confidence=0.3230769230769231, lift=1570.0035778175313), OrderedStatistic(items_base=frozenset({'다인', '메종'}), items_add=frozenset({'앤', '알라'}), confidence=0.9438202247191011, lift=3756.584269662921), OrderedStatistic(items_base=frozenset({'다인', '알라'}), items_add=frozenset({'앤', '메종'}), confidence=0.8842105263157894, lift=3695.2926315789473), OrderedStatistic(items_base=frozenset({'앤', '다인'}), items_add=frozenset({'메종', '알라'}), confidence=0.875, lift=3294.4144144144148), OrderedStatistic(items_base=frozenset({'알라', '메종'}), items_add=frozenset({'앤', '다인'}), confidence=0.7567567567567568, lift=3294.4144144144148), OrderedStatistic(items_base=frozenset({'앤', '메종'}), items_add=frozenset({'다인', '알라'}), confidence=0.84, lift=3695.2926315789473), OrderedStatistic(items_base=frozenset({'앤', '알라'}), items_add=frozenset({'다인', '메종'}), confidence=0.7999999999999999, lift=3756.584269662921), OrderedStatistic(items_base=frozenset({'알라', '다인', '메종'}), items_add=frozenset({'앤'}), confidence=0.9767441860465116, lift=1570.0035778175313), OrderedStatistic(items_base=frozenset({'앤', '다인', '메종'}), items_add=frozenset({'알라'}), confidence=0.9655172413793103, lift=3056.886102403344), OrderedStatistic(items_base=frozenset({'앤', '다인', '알라'}), items_add=frozenset({'메종'}), confidence=0.9230769230769231, lift=2472.899408284024), OrderedStatistic(items_base=frozenset({'알라', '앤', '메종'}), items_add=frozenset({'다인'}), confidence=0.865979381443299, lift=2966.476254858881)]",4
"frozenset({'알라', '와인', '다인', '메종'})",0.00018185298621745788,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'알라', '와인', '다인', '메종'}), confidence=0.00018185298621745788, lift=1.0), OrderedStatistic(items_base=frozenset({'다인'}), items_add=frozenset({'와인', '메종', '알라'}), confidence=0.6229508196721311, lift=2860.9187533777695), OrderedStatistic(items_base=frozenset({'메종'}), items_add=frozenset({'와인', '다인', '알라'}), confidence=0.4871794871794872, lift=2423.833943833944), OrderedStatistic(items_base=frozenset({'알라'}), items_add=frozenset({'와인', '다인', '메종'}), confidence=0.5757575757575758, lift=3045.8304564633677), OrderedStatistic(items_base=frozenset({'와인'}), items_add=frozenset({'다인', '알라', '메종'}), confidence=0.15353535353535352, lift=746.1104063894761), OrderedStatistic(items_base=frozenset({'다인', '메종'}), items_add=frozenset({'와인', '알라'}), confidence=0.8539325842696629, lift=3568.7550561797752), OrderedStatistic(items_base=frozenset({'다인', '알라'}), items_add=frozenset({'와인', '메종'}), confidence=0.8, lift=3519.326315789474), OrderedStatistic(items_base=frozenset({'와인', '다인'}), items_add=frozenset({'메종', '알라'}), confidence=0.8539325842696629, lift=3215.0946452070048), OrderedStatistic(items_base=frozenset({'알라', '메종'}), items_add=frozenset({'와인', '다인'}), confidence=0.6846846846846847, lift=3215.0946452070048), OrderedStatistic(items_base=frozenset({'와인', '메종'}), items_add=frozenset({'다인', '알라'}), confidence=0.8, lift=3519.326315789474), OrderedStatistic(items_base=frozenset({'와인', '알라'}), items_add=frozenset({'다인', '메종'}), confidence=0.76, lift=3568.7550561797752), OrderedStatistic(items_base=frozenset({'알라', '다인', '메종'}), items_add=frozenset({'와인'}), confidence=0.883720930232558, lift=746.110406389476), OrderedStatistic(items_base=frozenset({'와인', '다인', '메종'}), items_add=frozenset({'알라'}), confidence=0.9620253164556961, lift=3045.8304564633677), OrderedStatistic(items_base=frozenset({'와인', '다인', '알라'}), items_add=frozenset({'메종'}), confidence=0.9047619047619048, lift=2423.833943833944), OrderedStatistic(items_base=frozenset({'알라', '와인', '메종'}), items_add=frozenset({'다인'}), confidence=0.8351648351648352, lift=2860.91875337777)]",4
"frozenset({'와인', '앤', '다인', '메종'})",0.0001842457886676876,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'와인', '앤', '다인', '메종'}), confidence=0.0001842457886676876, lift=1.0), OrderedStatistic(items_base=frozenset({'다인'}), items_add=frozenset({'와인', '메종', '앤'}), confidence=0.6311475409836065, lift=2930.7686703096538), OrderedStatistic(items_base=frozenset({'메종'}), items_add=frozenset({'와인', '다인', '앤'}), confidence=0.4935897435897436, lift=2398.6165772212285), OrderedStatistic(items_base=frozenset({'앤'}), items_add=frozenset({'와인', '다인', '메종'}), confidence=0.29615384615384616, lift=1566.6913339824732), OrderedStatistic(items_base=frozenset({'와인'}), items_add=frozenset({'앤', '다인', '메종'}), confidence=0.15555555555555553, lift=747.2388250319283), OrderedStatistic(items_base=frozenset({'다인', '메종'}), items_add=frozenset({'와인', '앤'}), confidence=0.8651685393258427, lift=3579.913227277784), OrderedStatistic(items_base=frozenset({'앤', '다인'}), items_add=frozenset({'와인', '메종'}), confidence=0.8020833333333334, lift=3528.4912280701756), OrderedStatistic(items_base=frozenset({'와인', '다인'}), items_add=frozenset({'앤', '메종'}), confidence=0.8651685393258427, lift=3615.712359550562), OrderedStatistic(items_base=frozenset({'앤', '메종'}), items_add=frozenset({'와인', '다인'}), confidence=0.77, lift=3615.712359550562), OrderedStatistic(items_base=frozenset({'와인', '메종'}), items_add=frozenset({'앤', '다인'}), confidence=0.8105263157894737, lift=3528.4912280701756), OrderedStatistic(items_base=frozenset({'앤', '와인'}), items_add=frozenset({'다인', '메종'}), confidence=0.7623762376237624, lift=3579.9132272777842), OrderedStatistic(items_base=frozenset({'앤', '다인', '메종'}), items_add=frozenset({'와인'}), confidence=0.8850574712643677, lift=747.2388250319284), OrderedStatistic(items_base=frozenset({'와인', '다인', '메종'}), items_add=frozenset({'앤'}), confidence=0.9746835443037973, lift=1566.691333982473), OrderedStatistic(items_base=frozenset({'와인', '앤', '다인'}), items_add=frozenset({'메종'}), confidence=0.8953488372093023, lift=2398.6165772212285), OrderedStatistic(items_base=frozenset({'앤', '와인', '메종'}), items_add=frozenset({'다인'}), confidence=0.8555555555555555, lift=2930.7686703096538)]",4
"frozenset({'와인', '앤', '다인', '알라'})",0.00019381699846860644,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'와인', '앤', '다인', '알라'}), confidence=0.00019381699846860644, lift=1.0), OrderedStatistic(items_base=frozenset({'다인'}), items_add=frozenset({'와인', '알라', '앤'}), confidence=0.6639344262295082, lift=2920.7523727351163), OrderedStatistic(items_base=frozenset({'알라'}), items_add=frozenset({'와인', '다인', '앤'}), confidence=0.6136363636363636, lift=2981.987315010571), OrderedStatistic(items_base=frozenset({'앤'}), items_add=frozenset({'와인', '다인', '알라'}), confidence=0.31153846153846154, lift=1549.978021978022), OrderedStatistic(items_base=frozenset({'와인'}), items_add=frozenset({'앤', '다인', '알라'}), confidence=0.16363636363636364, lift=751.5044955044956), OrderedStatistic(items_base=frozenset({'다인', '알라'}), items_add=frozenset({'와인', '앤'}), confidence=0.8526315789473684, lift=3528.0375195414276), OrderedStatistic(items_base=frozenset({'앤', '다인'}), items_add=frozenset({'와인', '알라'}), confidence=0.84375, lift=3526.2), OrderedStatistic(items_base=frozenset({'와인', '다인'}), items_add=frozenset({'앤', '알라'}), confidence=0.9101123595505618, lift=3622.420545746388), OrderedStatistic(items_base=frozenset({'앤', '알라'}), items_add=frozenset({'와인', '다인'}), confidence=0.7714285714285715, lift=3622.4205457463886), OrderedStatistic(items_base=frozenset({'와인', '알라'}), items_add=frozenset({'앤', '다인'}), confidence=0.81, lift=3526.2000000000003), OrderedStatistic(items_base=frozenset({'앤', '와인'}), items_add=frozenset({'다인', '알라'}), confidence=0.801980198019802, lift=3528.037519541428), OrderedStatistic(items_base=frozenset({'앤', '다인', '알라'}), items_add=frozenset({'와인'}), confidence=0.8901098901098902, lift=751.5044955044955), OrderedStatistic(items_base=frozenset({'와인', '다인', '알라'}), items_add=frozenset({'앤'}), confidence=0.9642857142857143, lift=1549.978021978022), OrderedStatistic(items_base=frozenset({'와인', '앤', '다인'}), items_add=frozenset({'알라'}), confidence=0.9418604651162791, lift=2981.987315010571), OrderedStatistic(items_base=frozenset({'앤', '와인', '알라'}), items_add=frozenset({'다인'}), confidence=0.8526315789473684, lift=2920.7523727351163)]",4
"frozenset({'라이브', '혜택', '할인', '오늘'})",0.0002081738131699847,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'라이브', '혜택', '할인', '오늘'}), confidence=0.0002081738131699847, lift=1.0), OrderedStatistic(items_base=frozenset({'라이브'}), items_add=frozenset({'오늘', '혜택', '할인'}), confidence=0.018888406426400346, lift=77.3906158207964), OrderedStatistic(items_base=frozenset({'오늘'}), items_add=frozenset({'라이브', '혜택', '할인'}), confidence=0.02058684335068623, lift=92.51240401202999), OrderedStatistic(items_base=frozenset({'할인'}), items_add=frozenset({'라이브', '혜택', '오늘'}), confidence=0.02434247341913822, lift=91.65050893086708), OrderedStatistic(items_base=frozenset({'혜택'}), items_add=frozenset({'라이브', '할인', '오늘'}), confidence=0.008656716417910448, lift=41.111533242876526), OrderedStatistic(items_base=frozenset({'라이브', '오늘'}), items_add=frozenset({'혜택', '할인'}), confidence=0.2779552715654952, lift=308.94432737407385), OrderedStatistic(items_base=frozenset({'라이브', '할인'}), items_add=frozenset({'오늘', '혜택'}), confidence=0.5240963855421688, lift=414.830230010953), OrderedStatistic(items_base=frozenset({'라이브', '혜택'}), items_add=frozenset({'오늘', '할인'}), confidence=0.07565217391304348, lift=212.19165450831633), OrderedStatistic(items_base=frozenset({'오늘', '할인'}), items_add=frozenset({'라이브', '혜택'}), confidence=0.5838926174496645, lift=212.19165450831633), OrderedStatistic(items_base=frozenset({'오늘', '혜택'}), items_add=frozenset({'라이브', '할인'}), confidence=0.1647727272727273, lift=414.83023001095296), OrderedStatistic(items_base=frozenset({'혜택', '할인'}), items_add=frozenset({'라이브', '오늘'}), confidence=0.23138297872340427, lift=308.94432737407385), OrderedStatistic(items_base=frozenset({'라이브', '할인', '오늘'}), items_add=frozenset({'혜택'}), confidence=0.9886363636363636, lift=41.111533242876526), OrderedStatistic(items_base=frozenset({'라이브', '혜택', '오늘'}), items_add=frozenset({'할인'}), confidence=0.7837837837837839, lift=91.65050893086709), OrderedStatistic(items_base=frozenset({'라이브', '혜택', '할인'}), items_add=frozenset({'오늘'}), confidence=0.9354838709677419, lift=92.51240401202999), OrderedStatistic(items_base=frozenset({'오늘', '혜택', '할인'}), items_add=frozenset({'라이브'}), confidence=0.8529411764705883, lift=77.39061582079641)]",4
"frozenset({'월드', '롯데', '서울', '랜드'})",0.0001052833078101072,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'월드', '롯데', '서울', '랜드'}), confidence=0.0001052833078101072, lift=1.0), OrderedStatistic(items_base=frozenset({'랜드'}), items_add=frozenset({'월드', '서울', '롯데'}), confidence=0.026237328562909962, lift=210.86739140406408), OrderedStatistic(items_base=frozenset({'롯데'}), items_add=frozenset({'월드', '서울', '랜드'}), confidence=0.03600654664484451, lift=341.99672667757767), OrderedStatistic(items_base=frozenset({'서울'}), items_add=frozenset({'월드', '랜드', '롯데'}), confidence=0.03156384505021521, lift=293.1369360752431), OrderedStatistic(items_base=frozenset({'월드'}), items_add=frozenset({'랜드', '서울', '롯데'}), confidence=0.03351104341203351, lift=318.2939832444783), OrderedStatistic(items_base=frozenset({'롯데', '랜드'}), items_add=frozenset({'월드', '서울'}), confidence=0.9777777777777779, lift=7858.324786324787), OrderedStatistic(items_base=frozenset({'서울', '랜드'}), items_add=frozenset({'월드', '롯데'}), confidence=0.07445008460236886, lift=30.92860771075745), OrderedStatistic(items_base=frozenset({'월드', '랜드'}), items_add=frozenset({'서울', '롯데'}), confidence=0.9565217391304347, lift=7402.769726247986), OrderedStatistic(items_base=frozenset({'서울', '롯데'}), items_add=frozenset({'월드', '랜드'}), confidence=0.8148148148148148, lift=7402.769726247986), OrderedStatistic(items_base=frozenset({'월드', '롯데'}), items_add=frozenset({'서울', '랜드'}), confidence=0.04373757455268389, lift=30.928607710757447), OrderedStatistic(items_base=frozenset({'월드', '서울'}), items_add=frozenset({'랜드', '롯데'}), confidence=0.8461538461538463, lift=7858.324786324788), OrderedStatistic(items_base=frozenset({'롯데', '서울', '랜드'}), items_add=frozenset({'월드'}), confidence=1.0, lift=318.2939832444783), OrderedStatistic(items_base=frozenset({'월드', '롯데', '랜드'}), items_add=frozenset({'서울'}), confidence=0.9777777777777779, lift=293.1369360752431), OrderedStatistic(items_base=frozenset({'월드', '서울', '랜드'}), items_add=frozenset({'롯데'}), confidence=1.0, lift=341.9967266775777), OrderedStatistic(items_base=frozenset({'월드', '서울', '롯데'}), items_add=frozenset({'랜드'}), confidence=0.8461538461538463, lift=210.86739140406408)]",4
"frozenset({'월드', '롯데', '에버랜드', '랜드'})",0.00010049770290964777,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'월드', '롯데', '에버랜드', '랜드'}), confidence=0.00010049770290964777, lift=1.0), OrderedStatistic(items_base=frozenset({'랜드'}), items_add=frozenset({'월드', '에버랜드', '롯데'}), confidence=0.025044722719141325, lift=197.4847267695008), OrderedStatistic(items_base=frozenset({'롯데'}), items_add=frozenset({'월드', '에버랜드', '랜드'}), confidence=0.03436988543371522, lift=341.9967266775777), OrderedStatistic(items_base=frozenset({'에버랜드'}), items_add=frozenset({'월드', '랜드', '롯데'}), confidence=0.016184971098265895, lift=150.3116249197174), OrderedStatistic(items_base=frozenset({'월드'}), items_add=frozenset({'랜드', '에버랜드', '롯데'}), confidence=0.03198781416603198, lift=318.2939832444783), OrderedStatistic(items_base=frozenset({'롯데', '랜드'}), items_add=frozenset({'월드', '에버랜드'}), confidence=0.9333333333333333, lift=6394.404371584699), OrderedStatistic(items_base=frozenset({'에버랜드', '랜드'}), items_add=frozenset({'월드', '롯데'}), confidence=0.7924528301886793, lift=329.20664691098693), OrderedStatistic(items_base=frozenset({'월드', '랜드'}), items_add=frozenset({'에버랜드', '롯데'}), confidence=0.9130434782608695, lift=7066.280193236714), OrderedStatistic(items_base=frozenset({'에버랜드', '롯데'}), items_add=frozenset({'월드', '랜드'}), confidence=0.7777777777777777, lift=7066.280193236714), OrderedStatistic(items_base=frozenset({'월드', '롯데'}), items_add=frozenset({'에버랜드', '랜드'}), confidence=0.041749502982107355, lift=329.20664691098693), OrderedStatistic(items_base=frozenset({'월드', '에버랜드'}), items_add=frozenset({'랜드', '롯데'}), confidence=0.6885245901639343, lift=6394.404371584698), OrderedStatistic(items_base=frozenset({'롯데', '에버랜드', '랜드'}), items_add=frozenset({'월드'}), confidence=1.0, lift=318.2939832444783), OrderedStatistic(items_base=frozenset({'월드', '롯데', '랜드'}), items_add=frozenset({'에버랜드'}), confidence=0.9333333333333333, lift=150.31162491971742), OrderedStatistic(items_base=frozenset({'월드', '에버랜드', '랜드'}), items_add=frozenset({'롯데'}), confidence=1.0, lift=341.9967266775777), OrderedStatistic(items_base=frozenset({'월드', '에버랜드', '롯데'}), items_add=frozenset({'랜드'}), confidence=0.7924528301886793, lift=197.48472676950084)]",4
